customer_id,age,gender,city,tenure_months,plan_type,monthly_charges,payment_method,auto_renew,last_payment_status,avg_sessions_per_week,avg_session_duration,days_since_last_login,feature_usage_score,support_tickets,avg_ticket_resolution_days,complaints_flag,churn
CUST_00230,28,Female,Delhi,44,Standard,499,NetBanking,1,Success,2.28,45.64,5,97.95,2,3.69,0,0
CUST_00231,33,Female,Delhi,40,Basic,799,UPI,0,Success,4.36,6.98,85,60.54,2,3.06,0,1
CUST_00232,50,Female,Hyderabad,22,Standard,799,Credit Card,0,Success,1.28,37.85,32,78.71,0,3.79,1,1
CUST_00233,26,Male,Delhi,18,Basic,799,Debit Card,1,Success,0.21,3.46,3,51.49,2,3.08,0,0
CUST_00234,23,Male,Pune,29,Premium,499,UPI,1,Failed,0.95,19.79,77,85.96,3,2.48,1,0
CUST_00235,33,Female,Hyderabad,43,Standard,499,Credit Card,0,Success,0.24,8.01,49,41.11,0,3.07,0,1
CUST_00236,46,Male,Chennai,16,Basic,499,UPI,1,Success,3.16,16.8,47,70.1,1,1.84,0,1
CUST_00237,20,Female,Delhi,46,Standard,499,UPI,0,Success,4.42,19.59,26,76.81,1,3.23,0,0
CUST_00238,37,Male,Chennai,35,Premium,299,Debit Card,1,Success,0.23,17.9,5,73.87,2,4.94,0,0
CUST_00239,53,Male,Delhi,34,Basic,499,Credit Card,0,Success,0.47,27.5,57,100,1,4.32,1,1
CUST_00240,36,Male,Delhi,3,Standard,299,NetBanking,1,Success,3.32,33.78,62,48.31,1,2.56,0,1
CUST_00241,43,Male,Chennai,4,Standard,499,UPI,0,Success,8.03,23.87,0,88.28,2,2.69,0,0
CUST_00242,20,Male,Mumbai,5,Basic,499,UPI,1,Success,4.94,28.23,27,83.11,1,3.88,0,0
CUST_00243,36,Female,Mumbai,10,Premium,299,UPI,1,Success,0.55,40.61,28,60.99,1,3.56,0,0
CUST_00244,37,Male,Mumbai,29,Basic,299,UPI,0,Success,10.93,18.02,27,96.79,0,3,1,0
CUST_00245,49,Female,Pune,32,Basic,299,UPI,0,Success,12.47,34.04,73,57.07,2,2.16,0,1
CUST_00246,24,Male,Mumbai,31,Premium,799,Credit Card,1,Failed,1.96,50.26,81,60.45,1,1.67,0,0
CUST_00247,58,Male,Delhi,2,Standard,299,UPI,0,Success,4.79,43.14,67,59.89,0,1.65,0,1
CUST_00248,50,Male,Bangalore,12,Premium,299,UPI,1,Success,3.39,41.29,40,34.54,2,2.76,0,1
CUST_00249,57,Female,Chennai,27,Standard,799,UPI,1,Failed,14.24,32.28,54,75.23,0,3.51,0,0
CUST_00250,56,Male,Bangalore,5,Standard,499,NetBanking,1,Failed,3.55,36.51,31,72.11,1,0.5,0,0
CUST_00251,35,Female,Pune,37,Premium,299,NetBanking,1,Success,16.09,20.16,68,57.91,0,4.1,0,1
CUST_00252,57,Male,Bangalore,27,Basic,299,Credit Card,1,Success,1.11,24.19,21,95.25,0,1.4,0,0
CUST_00253,18,Female,Hyderabad,23,Premium,299,UPI,1,Success,2.12,23.02,56,51.26,2,1.97,0,1
CUST_00254,28,Male,Mumbai,33,Standard,299,UPI,1,Success,7.6,18.37,21,25.4,0,2.62,0,0
CUST_00255,45,Female,Pune,4,Basic,299,Debit Card,1,Success,7.65,26.47,65,98.04,2,3.58,0,1
CUST_00256,42,Female,Delhi,21,Standard,499,NetBanking,0,Success,6.59,19.75,40,80.22,2,5.26,1,1
CUST_00257,40,Female,Mumbai,24,Basic,799,Debit Card,1,Success,9.82,25.62,42,72.52,1,2.3,0,1
CUST_00258,48,Male,Mumbai,44,Standard,499,UPI,1,Success,6.06,11.19,33,53.21,1,4.62,0,1
CUST_00259,47,Male,Bangalore,31,Standard,499,UPI,1,Failed,5.05,19.67,1,66.84,1,2.4,1,0
CUST_00260,59,Male,Hyderabad,44,Premium,299,Debit Card,0,Success,3.07,38.16,58,34.79,0,4.99,1,1
CUST_00261,52,Female,Mumbai,24,Basic,299,Credit Card,1,Success,3.15,26.95,35,55.5,1,2.89,0,1
CUST_00262,24,Female,Chennai,10,Standard,799,Credit Card,1,Success,2.61,38.35,7,41.93,1,0.77,0,0
CUST_00263,33,Female,Chennai,2,Basic,299,Debit Card,1,Success,4.84,18.94,32,65.24,0,1.93,0,1
CUST_00264,43,Male,Mumbai,31,Standard,799,UPI,1,Success,2.61,22.52,32,78.47,0,3.01,1,1
CUST_00265,19,Male,Bangalore,25,Standard,499,Debit Card,0,Success,0.8,27.15,67,39.05,0,2.69,0,1
CUST_00266,18,Male,Bangalore,4,Standard,799,NetBanking,0,Success,0.56,23.05,17,74.5,4,1.48,0,0
CUST_00267,29,Other,Delhi,11,Premium,299,Credit Card,1,Success,12.92,11.06,63,63.99,5,1.02,0,1
CUST_00268,22,Female,Pune,17,Premium,299,Debit Card,1,Success,0.13,30.67,60,73.68,0,4.2,0,1
CUST_00269,54,Female,Pune,44,Basic,799,Credit Card,1,Success,0.56,15.14,82,55.16,0,0.5,1,1
CUST_00270,49,Male,Pune,2,Basic,799,NetBanking,1,Success,2.95,24.9,9,74.08,2,3.76,0,0
CUST_00271,26,Female,Hyderabad,6,Standard,299,UPI,1,Success,1.53,3.7,49,46.08,2,1.35,0,1
CUST_00272,58,Female,Bangalore,9,Standard,799,UPI,0,Success,2.6,18.51,21,26.35,2,5.84,0,0
CUST_00273,52,Male,Delhi,5,Basic,299,UPI,1,Success,0.62,23.74,38,30.92,2,0.5,0,1
CUST_00274,36,Female,Chennai,20,Standard,299,Credit Card,0,Success,0.7,30.61,64,49.94,0,0.5,0,1
CUST_00275,33,Female,Pune,29,Standard,499,NetBanking,1,Success,8.06,12.65,29,27.75,1,2.36,0,0
CUST_00276,20,Female,Chennai,21,Basic,499,Debit Card,1,Success,7.12,16.09,4,91.01,2,4.52,0,0
CUST_00277,37,Female,Chennai,9,Premium,799,UPI,0,Success,0.55,42.64,25,58.34,1,6.26,0,0
CUST_00278,41,Male,Mumbai,28,Standard,499,Credit Card,1,Success,5.51,44.65,62,78.39,1,4.48,0,1
CUST_00279,50,Male,Hyderabad,8,Basic,299,UPI,0,Success,4.7,30.15,45,75.74,0,3.22,0,1
CUST_00280,41,Other,Delhi,31,Basic,499,NetBanking,0,Success,6.25,37.8,30,60.13,1,1.54,0,1
CUST_00281,28,Male,Hyderabad,20,Premium,299,Debit Card,0,Success,3.22,21.05,40,100,0,1.85,0,1
CUST_00282,25,Female,Mumbai,27,Premium,499,UPI,1,Success,1.57,31.53,11,100,3,2.01,0,0
CUST_00283,53,Female,Delhi,8,Standard,499,NetBanking,0,Success,5.45,31.03,16,87.84,0,2.39,0,0
CUST_00284,55,Female,Delhi,21,Basic,299,Credit Card,1,Failed,2.32,15.58,17,41.9,1,2.62,0,0
CUST_00285,57,Other,Bangalore,28,Premium,499,NetBanking,1,Success,1.24,26.97,65,88.66,0,3.3,0,1
CUST_00286,37,Male,Hyderabad,23,Standard,499,Credit Card,0,Success,2.63,22.05,87,25.03,0,2.12,0,1
CUST_00287,52,Male,Hyderabad,6,Premium,499,UPI,1,Failed,7.2,28.68,38,87.93,2,3.24,1,0
CUST_00288,42,Male,Bangalore,3,Premium,499,UPI,1,Success,3.23,19.65,73,8.88,1,3.57,1,1
CUST_00289,52,Male,Chennai,5,Basic,299,NetBanking,1,Success,1.78,10.45,32,53.62,3,1.35,1,1
CUST_00290,42,Male,Mumbai,9,Standard,299,Credit Card,0,Success,8.92,25.17,87,84.18,0,1.12,1,1
CUST_00291,46,Male,Hyderabad,7,Basic,299,NetBanking,0,Success,10.67,33.31,74,67.7,1,4.65,0,1
CUST_00292,35,Female,Bangalore,4,Basic,299,NetBanking,1,Success,2.84,33.31,7,30.43,2,3.19,0,0
CUST_00293,63,Female,Delhi,39,Premium,499,UPI,1,Failed,2.35,7.24,25,63.41,2,2.77,0,0
CUST_00294,35,Male,Pune,5,Premium,799,UPI,1,Success,4.74,26.82,75,67.71,1,0.86,0,1
CUST_00295,19,Male,Bangalore,11,Standard,499,UPI,1,Success,0.3,31.89,34,64.1,1,4.15,0,1
CUST_00296,52,Female,Pune,15,Standard,499,NetBanking,1,Success,5.88,26.37,56,51.85,1,3,0,1
CUST_00297,33,Male,Chennai,34,Basic,499,NetBanking,0,Success,7.62,33.65,78,77.1,0,5.24,0,1
CUST_00298,58,Male,Mumbai,13,Basic,299,Debit Card,1,Success,2.53,10.89,20,82.9,1,3.29,0,0
CUST_00299,53,Male,Pune,7,Basic,799,Debit Card,1,Success,0.96,13.55,36,56.92,1,2.61,0,1
CUST_00300,50,Female,Chennai,40,Standard,799,NetBanking,1,Success,0.15,30.89,4,90.39,3,2.07,0,0
CUST_00301,21,Male,Pune,6,Standard,499,Debit Card,0,Success,5.07,21.52,16,56.87,1,5.37,1,0
CUST_00302,50,Other,Delhi,39,Basic,299,NetBanking,1,Success,1.57,36.73,89,50.2,1,4.49,0,1
CUST_00303,31,Male,Delhi,30,Premium,799,UPI,1,Success,3.12,28.07,81,87.14,2,3.33,0,1
CUST_00304,38,Female,Delhi,22,Basic,299,Credit Card,1,Success,2.44,16.05,24,86.41,1,4.41,0,0
CUST_00305,37,Male,Delhi,25,Premium,799,UPI,1,Success,0.96,15.54,60,47.6,1,3.5,0,1
CUST_00306,25,Male,Bangalore,28,Standard,799,NetBanking,1,Success,3.55,6.23,36,44.69,1,0.5,0,1
CUST_00307,24,Female,Delhi,20,Basic,299,UPI,1,Success,3.08,31.87,83,95.29,1,4.41,0,1
CUST_00308,20,Female,Delhi,39,Premium,799,NetBanking,0,Success,4.89,23.83,65,57.95,0,4.05,0,1
CUST_00309,34,Female,Bangalore,3,Standard,799,NetBanking,0,Success,1.45,34.16,12,60.07,2,1.36,1,0
CUST_00310,50,Female,Delhi,5,Standard,799,Debit Card,1,Success,1.21,27.58,39,54.96,1,3.88,1,1
CUST_00311,29,Female,Chennai,1,Standard,499,NetBanking,1,Failed,8.42,26.15,41,86.43,0,1.74,1,0
CUST_00312,39,Female,Chennai,15,Basic,299,Credit Card,1,Success,6.06,33.15,83,100,0,2.36,0,1
CUST_00313,39,Female,Hyderabad,26,Standard,499,Debit Card,1,Success,7.4,24.02,69,61.4,1,3.23,0,1
CUST_00314,63,Male,Chennai,3,Premium,499,Credit Card,1,Success,0.66,21.68,74,100,3,3.15,0,1
CUST_00315,47,Male,Mumbai,40,Basic,299,NetBanking,0,Success,1.27,25,24,48.91,1,2.88,0,0
CUST_00316,55,Male,Mumbai,41,Basic,499,UPI,1,Failed,4.28,33.42,41,54.34,2,0.57,1,0
CUST_00317,55,Female,Mumbai,47,Premium,499,NetBanking,1,Success,9.73,15.58,9,73.46,0,3.07,0,0
CUST_00318,62,Male,Bangalore,42,Basic,299,NetBanking,1,Success,11.13,34.25,42,43.66,2,5.51,1,1
CUST_00319,25,Male,Chennai,34,Standard,299,UPI,1,Success,8.92,25.63,67,73.2,1,3.41,1,1
CUST_00320,44,Female,Mumbai,5,Standard,299,UPI,1,Success,0.22,21.16,88,49.63,0,2.73,1,1
CUST_00321,44,Female,Hyderabad,31,Standard,499,Credit Card,1,Success,8.6,26.83,27,29.12,1,4.04,1,0
CUST_00322,51,Female,Bangalore,13,Standard,499,Debit Card,0,Failed,11.47,36.76,23,25.15,0,3.22,0,0
CUST_00323,38,Male,Hyderabad,43,Basic,299,Debit Card,1,Success,0.29,36.69,40,53.52,1,2.37,0,1
CUST_00324,47,Female,Chennai,1,Basic,799,Debit Card,1,Success,2.69,28.92,60,68.35,0,4.37,0,1
CUST_00325,50,Male,Delhi,22,Standard,299,Credit Card,1,Success,3.85,31.26,4,32.78,2,3.39,0,0
CUST_00326,45,Male,Hyderabad,15,Standard,499,Credit Card,1,Success,1.32,25.43,10,63.57,3,3.61,0,0
CUST_00327,64,Male,Delhi,26,Standard,799,UPI,0,Success,3.64,19.15,7,63.63,0,2.7,0,0
CUST_00328,50,Male,Bangalore,18,Standard,799,Debit Card,0,Success,10.86,29.45,20,56.65,3,2.85,0,0
CUST_00329,22,Male,Hyderabad,9,Basic,299,NetBanking,0,Success,10.08,20.51,63,41.48,1,4.2,0,1
CUST_00330,36,Female,Hyderabad,1,Basic,799,Credit Card,0,Success,14.05,14.73,4,64.8,0,2.24,1,0
CUST_00331,21,Male,Pune,43,Premium,799,NetBanking,1,Success,3.31,20.78,33,57.15,2,6.48,0,1
CUST_00332,52,Female,Bangalore,9,Standard,499,Debit Card,0,Failed,2.64,8.58,8,79.63,0,2.11,1,0
CUST_00333,34,Female,Bangalore,23,Basic,499,Debit Card,1,Success,5.48,12.61,37,34.14,0,2.09,0,1
CUST_00334,61,Male,Mumbai,43,Basic,299,Credit Card,0,Success,2.7,45.29,42,62.28,3,4.55,0,1
CUST_00335,45,Female,Chennai,45,Basic,499,Credit Card,1,Success,0.21,36.26,9,34.56,1,2.97,0,0
CUST_00336,47,Male,Hyderabad,2,Basic,499,UPI,1,Success,6.36,22.6,11,55.26,0,3.9,1,0
CUST_00337,46,Female,Hyderabad,14,Premium,799,NetBanking,0,Success,1.65,30.22,17,38.1,2,5.28,0,0
CUST_00338,63,Male,Bangalore,38,Premium,499,UPI,1,Success,0.25,15.49,86,41.65,1,3.61,1,1
CUST_00339,23,Male,Bangalore,40,Premium,499,UPI,1,Success,0.1,31.62,11,59.92,1,3.5,1,0
CUST_00340,52,Male,Chennai,18,Premium,299,NetBanking,0,Success,13.39,27.61,30,48.69,1,2.17,0,1
CUST_00341,58,Female,Bangalore,16,Premium,299,Debit Card,1,Success,1.45,17.95,10,89.33,2,1.72,0,0
CUST_00342,54,Female,Delhi,29,Standard,299,NetBanking,0,Success,2.97,21.77,26,83.58,1,0.69,0,0
CUST_00343,41,Male,Delhi,44,Basic,299,Debit Card,0,Success,15.04,21.07,20,76.1,1,1.93,0,0
CUST_00344,46,Female,Pune,11,Premium,499,UPI,1,Success,3.15,33.5,73,75.7,2,2.29,0,1
CUST_00345,63,Female,Delhi,6,Basic,799,Debit Card,0,Success,0.41,24.19,12,62.61,0,1.88,0,0
CUST_00346,48,Female,Delhi,3,Basic,499,Debit Card,1,Failed,4.01,9.22,44,86.1,0,2.62,0,0
CUST_00347,52,Female,Chennai,14,Basic,499,Debit Card,0,Success,0.46,20.51,46,54.12,1,2.29,1,1
CUST_00348,50,Female,Hyderabad,2,Standard,499,NetBanking,0,Success,0.5,17.18,24,100,3,4.26,0,0
CUST_00349,38,Female,Delhi,32,Basic,299,Debit Card,1,Success,9.54,10.22,76,41.16,1,1.03,0,1
CUST_00350,49,Female,Pune,31,Basic,299,NetBanking,1,Success,1.71,17.39,63,37.42,1,4.48,1,1
CUST_00351,40,Male,Bangalore,11,Standard,299,Credit Card,1,Success,5.68,3.41,69,32.1,3,4.02,0,1
CUST_00352,50,Male,Delhi,22,Premium,499,Credit Card,0,Success,3.56,15.69,27,35.58,0,1.61,0,0
CUST_00353,20,Male,Pune,3,Standard,299,UPI,1,Success,1.26,26.96,19,27.41,0,1.09,1,0
CUST_00354,35,Female,Chennai,31,Premium,299,UPI,1,Success,3.65,29.54,83,64.28,0,3.84,0,1
CUST_00355,42,Female,Bangalore,33,Basic,499,NetBanking,1,Success,0.36,30.03,40,77.08,0,3.84,0,1
CUST_00356,59,Male,Pune,24,Basic,799,Debit Card,1,Success,2.13,34.57,3,60.68,0,1.81,0,0
CUST_00357,48,Female,Delhi,1,Standard,499,Debit Card,1,Success,3.7,36.88,83,32.29,0,1.01,0,1
CUST_00358,20,Male,Hyderabad,44,Standard,799,Credit Card,0,Success,1.3,14.75,68,50.61,0,2.4,0,1
CUST_00359,57,Male,Bangalore,15,Standard,499,NetBanking,0,Success,5.4,11.23,85,76.83,0,0.5,0,1
CUST_00360,63,Other,Bangalore,37,Premium,499,Debit Card,0,Success,0.27,25.43,23,53.16,3,3.82,0,0
CUST_00361,41,Male,Hyderabad,27,Premium,499,Debit Card,1,Success,3.32,30.47,16,44.03,1,2.05,0,0
CUST_00362,49,Male,Bangalore,38,Premium,799,NetBanking,0,Success,6.28,16.65,4,29.72,0,3.3,1,0
CUST_00363,64,Female,Delhi,27,Basic,299,UPI,1,Failed,2.81,27.65,56,51.55,1,5.69,0,0
CUST_00364,39,Female,Bangalore,44,Basic,299,NetBanking,0,Success,10.38,43.23,25,45.95,3,2.41,0,0
CUST_00365,40,Male,Delhi,12,Standard,299,NetBanking,1,Success,5,11.64,71,58.27,2,4.02,0,1
CUST_00366,19,Female,Hyderabad,3,Basic,499,Debit Card,0,Success,15.91,25.06,72,69.53,1,2.62,1,1
CUST_00367,44,Female,Mumbai,30,Basic,799,Credit Card,1,Success,1.67,35.39,16,54.35,0,2.34,0,0
CUST_00368,59,Male,Hyderabad,32,Basic,299,Debit Card,0,Success,13.97,23.02,55,63.7,1,5.29,0,1
CUST_00369,19,Male,Delhi,23,Basic,299,Debit Card,1,Success,4.67,29.13,7,69.44,1,2.17,0,0
CUST_00370,43,Female,Chennai,2,Basic,799,Debit Card,1,Success,6.84,34.1,63,35.4,0,3.82,1,1
CUST_00371,34,Male,Hyderabad,7,Basic,499,NetBanking,1,Success,11.62,21.98,68,97.72,2,3.47,0,1
CUST_00372,57,Female,Chennai,34,Standard,499,NetBanking,0,Failed,4.01,14.39,9,45.17,0,3.63,1,0
CUST_00373,50,Female,Chennai,32,Standard,799,Debit Card,0,Success,9.91,23.99,49,70.33,2,3.94,0,1
CUST_00374,26,Other,Delhi,39,Standard,499,Debit Card,1,Success,3.9,14.05,54,37.28,2,3.78,0,1
CUST_00375,60,Male,Delhi,32,Standard,499,Credit Card,0,Success,4.57,19.5,13,62.2,0,2.15,0,0
CUST_00376,56,Other,Mumbai,43,Basic,299,UPI,0,Success,2.94,29.42,26,62.93,1,2.35,0,0
CUST_00377,46,Male,Pune,43,Basic,299,Debit Card,1,Failed,0.79,26.81,4,93.18,0,3.41,0,0
CUST_00378,59,Male,Bangalore,14,Basic,499,NetBanking,0,Success,4.03,34.98,78,55.35,2,0.5,0,1
CUST_00379,43,Male,Hyderabad,3,Premium,499,UPI,0,Success,18.96,27.32,27,85.99,0,3.55,1,0
CUST_00380,52,Male,Delhi,46,Standard,799,UPI,1,Success,7.74,17.2,4,65.81,0,2.14,0,0
CUST_00381,42,Female,Hyderabad,32,Basic,799,Credit Card,1,Success,6.88,15.03,85,97.04,1,4.57,1,1
CUST_00382,41,Male,Pune,43,Basic,799,UPI,0,Success,5.15,31.28,11,24.4,2,0.5,1,0
CUST_00383,30,Male,Pune,36,Premium,299,Debit Card,1,Success,2.14,27.4,7,69.64,2,3.7,1,0
CUST_00384,24,Female,Chennai,17,Standard,799,Debit Card,1,Success,0.93,23.08,58,6.54,3,3.41,0,1
CUST_00385,53,Male,Bangalore,3,Premium,499,NetBanking,1,Failed,1.27,28.39,64,58.84,0,3.23,0,0
CUST_00386,62,Female,Mumbai,10,Basic,299,Debit Card,0,Success,0.03,17.96,59,80.42,2,4.98,0,1
CUST_00387,37,Male,Hyderabad,47,Basic,499,Debit Card,1,Success,5.6,2,79,88.91,1,3.02,1,1
CUST_00388,18,Female,Bangalore,40,Premium,299,Credit Card,1,Success,8.35,35.43,54,74.77,0,3.38,0,1
CUST_00389,25,Female,Mumbai,18,Standard,299,UPI,1,Success,1.57,31.49,42,54.19,2,1.17,0,1
CUST_00390,63,Male,Hyderabad,3,Standard,799,Credit Card,0,Success,0.48,24.13,40,70.9,2,3.19,0,1
CUST_00391,33,Male,Bangalore,39,Standard,499,UPI,0,Failed,2.05,16.01,9,100,1,2.62,0,0
CUST_00392,31,Male,Delhi,10,Standard,299,Credit Card,1,Success,1.73,22.86,74,61.51,1,2.59,0,1
CUST_00393,29,Female,Hyderabad,9,Standard,499,NetBanking,0,Success,3,7.7,83,79.22,0,0.6,0,1
CUST_00394,40,Male,Bangalore,46,Basic,799,Credit Card,1,Success,1.53,26.15,6,51.41,1,5.59,0,0
CUST_00395,32,Male,Pune,46,Basic,499,Credit Card,1,Failed,2.08,5.64,20,81.41,0,1.57,1,0
CUST_00396,45,Male,Mumbai,11,Premium,299,NetBanking,1,Success,11.91,26.07,74,78.12,1,2.56,1,1
CUST_00397,51,Male,Bangalore,33,Basic,299,Debit Card,1,Success,2.04,17.95,86,47.79,0,0.77,1,1
CUST_00398,19,Female,Delhi,36,Standard,299,Debit Card,0,Success,7.7,23.52,43,75.55,0,0.83,0,1
CUST_00399,49,Female,Hyderabad,26,Standard,799,NetBanking,1,Success,4.92,13.61,81,76.5,0,0.85,0,1
CUST_00400,40,Male,Hyderabad,27,Premium,499,NetBanking,1,Success,2.06,40.08,87,74.8,0,5.32,0,1
CUST_00401,39,Male,Hyderabad,38,Standard,499,Credit Card,1,Success,8.51,28.6,85,59.18,1,0.59,0,1
CUST_00402,42,Female,Delhi,22,Standard,499,NetBanking,1,Failed,4.52,18.11,36,84.58,1,2.14,1,0
CUST_00403,39,Female,Mumbai,26,Premium,799,NetBanking,1,Failed,0.04,23.21,43,41.3,0,2.4,0,0
CUST_00404,39,Male,Hyderabad,22,Premium,499,UPI,1,Success,0.36,41.06,64,60.19,1,1.89,1,1
CUST_00405,59,Male,Mumbai,5,Standard,499,UPI,0,Success,6.98,15.5,5,62.23,0,1.7,0,0
CUST_00406,23,Male,Bangalore,35,Standard,299,Debit Card,1,Success,2.96,13.88,37,83.43,2,2.36,0,1
CUST_00407,32,Female,Pune,2,Basic,299,NetBanking,1,Success,2.6,13.45,42,40.67,1,1.14,0,1
CUST_00408,60,Male,Pune,35,Standard,799,Credit Card,0,Success,0.79,18.19,56,64.82,1,4.4,0,1
CUST_00409,54,Female,Mumbai,9,Premium,799,Debit Card,1,Success,0.86,39.95,74,50.15,3,5.34,1,1
CUST_00410,50,Female,Mumbai,18,Premium,799,Debit Card,0,Success,7.99,19.4,79,62.19,1,4.88,0,1
CUST_00411,25,Female,Pune,43,Basic,799,Debit Card,1,Success,8.83,20.83,69,67.85,2,0.5,0,1
CUST_00412,61,Male,Hyderabad,12,Standard,799,NetBanking,0,Success,4.1,27.02,64,34.43,1,0.5,0,1
CUST_00413,61,Male,Chennai,3,Standard,499,NetBanking,0,Success,1.75,24.69,54,85.28,1,0.65,0,1
CUST_00414,22,Male,Chennai,18,Premium,799,Credit Card,1,Success,13.49,34.69,34,68.56,4,3.81,0,1
CUST_00415,56,Male,Delhi,38,Standard,499,Credit Card,1,Success,4.89,33.21,23,42.83,1,2.22,0,0
CUST_00416,21,Female,Pune,7,Standard,299,Debit Card,1,Success,7.96,28.27,37,53.18,0,6.6,0,1
CUST_00417,23,Other,Pune,33,Basic,299,NetBanking,0,Failed,0.02,22.7,2,89.88,2,3.04,0,0
CUST_00418,62,Female,Delhi,6,Standard,799,Credit Card,1,Success,2.99,34.6,50,68.32,2,4.6,1,1
CUST_00419,49,Female,Chennai,18,Basic,299,UPI,0,Success,10.24,17.13,60,40.7,2,4.63,0,1
CUST_00420,47,Male,Bangalore,45,Premium,799,UPI,0,Success,2.06,16.49,39,44.33,3,1.5,0,1
CUST_00421,64,Male,Hyderabad,22,Premium,299,Debit Card,0,Success,6.48,20.92,53,72.5,1,1.74,0,1
CUST_00422,52,Male,Hyderabad,39,Standard,299,UPI,0,Success,5.36,36.62,65,74.9,1,5.32,0,1
CUST_00423,57,Female,Bangalore,9,Standard,299,Debit Card,1,Success,0.83,16.63,59,67.26,0,0.5,0,1
CUST_00424,33,Female,Bangalore,35,Premium,299,NetBanking,1,Success,7.46,19,14,54.17,3,2.76,0,0
CUST_00425,30,Female,Chennai,23,Basic,299,Debit Card,0,Success,0.6,26.74,85,76.19,1,4.05,0,1
CUST_00426,59,Male,Delhi,12,Basic,299,Debit Card,1,Success,6.51,24.43,45,53.76,0,3.71,0,1
CUST_00427,47,Male,Bangalore,24,Premium,799,NetBanking,0,Success,23.54,21.21,54,42.91,2,2.4,0,1
CUST_00428,36,Female,Delhi,40,Premium,299,Credit Card,1,Success,15.85,29.67,3,91.73,2,2.34,0,0
CUST_00429,34,Male,Mumbai,9,Premium,299,Credit Card,1,Failed,8.05,20.27,23,69.78,3,1.11,0,0
CUST_00430,36,Female,Hyderabad,13,Basic,299,Credit Card,0,Success,3.82,35.56,82,44.3,1,1.62,1,1
CUST_00431,45,Female,Chennai,40,Basic,499,Credit Card,1,Success,5.62,27.37,85,62.69,1,5.45,0,1
CUST_00432,43,Female,Hyderabad,42,Basic,499,Debit Card,0,Success,6.51,35.16,39,60.55,1,3.31,0,1
CUST_00433,54,Male,Chennai,17,Basic,499,Credit Card,1,Success,0.04,17.09,26,53,2,2.08,0,0
CUST_00434,43,Male,Mumbai,7,Premium,299,UPI,0,Success,0.54,23.52,78,64.67,1,3.93,0,1
CUST_00435,40,Male,Hyderabad,17,Basic,299,UPI,1,Success,4.54,6.03,51,41.43,2,2.31,1,1
CUST_00436,26,Male,Mumbai,24,Standard,499,Credit Card,1,Failed,0.03,38.37,36,77.47,0,1.36,1,0
CUST_00437,29,Male,Chennai,2,Basic,799,UPI,0,Success,11.98,47.94,0,59.88,5,2.13,0,0
CUST_00438,18,Female,Bangalore,35,Basic,299,UPI,0,Success,3.36,22.12,75,27.81,0,0.88,0,1
CUST_00439,18,Female,Hyderabad,28,Premium,499,NetBanking,1,Success,1.49,28.73,8,55.44,2,5.39,1,0
CUST_00440,64,Male,Mumbai,19,Basic,299,NetBanking,0,Success,2.5,26.13,82,47.68,0,3.94,0,1
CUST_00441,51,Male,Pune,33,Basic,299,Credit Card,0,Failed,9.51,12.08,17,0.19,1,3.93,0,0
CUST_00442,49,Male,Hyderabad,21,Basic,499,Debit Card,1,Success,13.1,37.47,38,56.88,1,2.19,0,1
CUST_00443,42,Male,Hyderabad,10,Basic,499,Debit Card,1,Success,0.62,22.25,74,80.74,1,2.91,0,1
CUST_00444,57,Female,Hyderabad,46,Standard,299,NetBanking,0,Success,7.52,4.52,74,57.84,1,2.25,0,1
CUST_00445,62,Male,Delhi,45,Basic,299,NetBanking,0,Success,4.32,17.84,29,74.16,0,0.88,0,0
CUST_00446,18,Male,Mumbai,9,Standard,799,Debit Card,1,Success,4.4,11.06,19,60.17,1,4.35,1,0
CUST_00447,33,Male,Mumbai,38,Premium,799,Credit Card,0,Success,7.56,26.22,14,50.87,1,4.19,0,0
CUST_00448,56,Female,Hyderabad,6,Standard,799,Debit Card,1,Success,1.26,26.16,63,45.37,1,3.6,1,1
CUST_00449,22,Female,Bangalore,42,Basic,499,Debit Card,1,Failed,3.79,36.86,24,34.34,2,3.04,0,0
CUST_00450,39,Male,Hyderabad,35,Standard,499,UPI,1,Success,1.92,43.3,48,78.52,3,1.67,1,1
CUST_00451,46,Female,Delhi,18,Basic,299,Debit Card,0,Success,0.5,44.11,66,74.61,2,3.5,0,1
CUST_00452,20,Female,Chennai,19,Standard,299,NetBanking,0,Success,0.56,14.75,25,54.43,1,1.54,0,0
CUST_00453,29,Female,Delhi,5,Standard,499,Credit Card,0,Success,0.73,31.19,44,19.51,1,1.75,0,1
CUST_00454,43,Male,Bangalore,25,Basic,499,Debit Card,1,Success,4.77,32.97,5,69.44,0,1.55,0,0
CUST_00455,33,Female,Hyderabad,11,Premium,299,UPI,1,Success,0.56,19.77,31,41.9,1,2.02,1,1
CUST_00456,54,Female,Mumbai,10,Premium,799,NetBanking,0,Success,4.22,27.87,74,62.88,0,1.87,0,1
CUST_00457,39,Female,Pune,17,Premium,299,NetBanking,1,Success,4.44,28.99,76,29.18,2,4.09,1,1
CUST_00458,46,Female,Hyderabad,36,Basic,299,UPI,1,Success,11.71,20.15,16,61.84,1,1.48,0,0
CUST_00459,31,Female,Bangalore,26,Standard,299,NetBanking,0,Success,4.92,37.82,45,57.37,0,2.98,0,1
CUST_00460,45,Male,Mumbai,31,Premium,499,UPI,0,Success,21.2,27.35,52,11.81,2,3.91,0,1
